"Zone Code","UV0280002","UV0280012"
"60RB000565",66,2
"60RB000566",59,1
"60RB000567",56,4
"60RB000568",64,1
"60RB000569",58,0
"60RB000570",39,2
"60RB000571",46,2
"60RB000572",41,0
"60RB000573",58,3
"60RB000574",49,3
"60RB000575",54,0
"60RB000576",44,2
"60RB000577",69,1
"60RB000578",71,2
"60RB000579",55,3
"60RB000580",44,1
"60RB000581",56,1
"60RB000582",56,0
"60RB000583",40,1
"60RB000584",63,3
"60RB000585",47,1
"60RB000586",70,4
"60RB000587",44,2
"60RB000588",44,2
"60RB000589",26,1
"60RB000590",44,0
"60RB000591",15,2
"60RB000592",59,0
"60RB000593",33,1
"60RB000594",56,2
"60RB000595",44,1
"60RB000596",36,2
"60RB000597",48,2
"60RB000598",59,0
"60RB000599",57,2
"60RB000600",27,0
"60RB000601",36,0
"60RB000602",46,3
"60RB000603",86,1
"60RB000604",59,2
"60RB000605",96,2
"60RB000606",64,2
"60RB000607",33,4
"60RB000608",94,1
"60RB000609",53,1
"60RB000610",50,3
"60RB000611",52,2
"60RB000612",67,1
"60RB000613",88,3
"60RB000614",128,7
"60RB000615",70,2
"60RB000616",69,2
"60RB000617",39,3
"60RB000618",39,0
"60RB000619",102,2
"60RB000620",56,3
"60RB000621",54,3
"60RB000622",61,3
"60RB000623",36,3
"60RB000624",89,5
"60RB000625",78,2
"60RB000626",37,2
"60RB000627",48,4
"60RB000628",47,3
"60RB000629",56,1
"60RB000630",55,3
"60RB000631",78,4
"60RB000632",51,2
"60RB000633",43,1
"60RB000634",49,1
"60RB000635",44,1
"60RB000636",47,2
"60RB000637",44,1
"60RB000638",83,3
"60RB000639",49,0
"60RB000640",37,1
"60RB000641",67,1
"60RB000642",57,2
"60RB000643",34,1
"60RB000644",30,1
"60RB000645",64,1
"60RB000646",48,0
"60RB000647",81,0
"60RB000648",71,1
"60RB000649",63,4
"60RB000650",44,1
"60RB000651",32,2
"60RB000652",39,3
"60RB000653",87,1
"60RB000654",47,1
"60RB000655",39,1
"60RB000656",41,1
"60RB000657",57,2
"60RB000658",33,2
"60RB000659",45,2
"60RB000660",117,2
"60RB000661",85,1
"60RB000662",92,5
"60RB000663",90,3
"60RB000664",46,1
"60RB000665",32,0
"60RB000666",33,3
"60RB000667",57,0
"60RB000668",79,1
"60RB000669",43,1
"60RB000670",44,2
"60RB000671",64,1
"60RB000672",57,2
"60RB000673",39,1
"60RB000674",85,1
"60RB000675",43,1
"60RB000676",50,4
"60RB000677",39,1
"60RB000678",33,1
"60RB000679",47,1
"60RB000680",106,3
"60RB000681",33,0
"60RB000682",44,1
"60RB000683",62,1
"60RB000684",88,1
"60RB000685",48,5
"60RB000686",55,2
"60RB000687",58,1
"60RB000688",61,2
"60RB000689",68,2
"60RB000690",47,1
"60RB000691",47,1
"60RB000692",42,0
"60RB000693",70,3
"60RB000694",72,1
"60RB000695",62,1
"60RB000696",55,4
"60RB000697",69,3
"60RB000698",55,0
"60RB000699",70,1
"60RB000700",49,3
"60RB000701",45,0
"60RB000702",35,0
"60RB000703",40,0
"60RB000704",48,0
"60RB000705",37,0
"60RB000706",45,1
"60RB000707",51,2
"60RB000708",59,7
"60RB000709",37,2
"60RB000710",68,1
"60RB000711",67,4
"60RB000712",70,7
"60RB000713",50,5
"60RB000714",61,1
"60RB000715",63,5
"60RB000716",37,2
"60RB000717",59,2
"60RB000718",51,3
"60RB000719",49,0
"60RB000720",62,2
"60RB000721",36,3
"60RB000722",41,2
"60RB000723",45,1
"60RB000724",69,1
"60RB000725",56,2
"60RB000726",49,1
"60RB000727",48,2
"60RB000728",58,3
"60RB000729",56,0
"60RB000730",55,2
"60RB000731",56,4
"60RB000732",56,3
"60RB000733",47,0
"60RB000734",47,1
"60RB000735",37,0
"60RB000736",61,3
"60RB000737",34,0
"60RB000738",52,1
"60RB000739",38,2
"60RB000740",43,1
"60RB000741",41,0
"60RB000742",66,0
"60RB000743",55,1
"60RB000744",72,5
"60RB000745",82,4
"60RB000746",36,4
"60RB000747",65,4
"60RB000748",69,2
"60RB000749",40,2
"60RB000750",44,3
"60RB000751",36,0
"60RB000752",35,4
"60RB000753",34,0
"60RB000754",41,2
"60RB000755",28,1
"60RB000756",51,2
"60RB000757",47,3
"60RB000758",47,5
"60RB000759",42,1
"60RB000760",45,0
"60RB000761",55,0
"60RB000762",52,5
"60RB000763",56,0
"60RB000764",68,6
"60RB000765",51,1
"60RB000766",56,7
"60RB000767",38,8
"60RB000768",34,2
"60RB000769",26,2
"60RB000770",51,2
"60RB000771",23,5
"60RB000772",63,4
"60RB000773",64,9
"60RB000774",50,3
"60RB000775",87,5
"60RB000776",105,5
"60RB000777",75,3
"60RB000778",43,4
"60RB000779",56,3
"60RB000780",30,4
"60RB000781",51,7
"60RB000782",35,6
"60RB000783",89,5
"60RB000784",54,1
"60RB000785",80,5
"60RB000786",98,8
"60RB000787",47,2
"60RB000788",52,2
"60RB000789",55,5
"60RB000790",28,0
"60RB000791",65,2
"60RB000792",45,2
"60RB000793",45,6
"60RB000794",68,5
"60RB000795",37,0
"60RB000796",32,1
"60RB000797",82,2
"60RB000798",69,6
"60RB000799",40,1
"60RB000800",60,5
"60RB000801",68,5
"60RB000802",13,0
"60RB000803",41,0
"60RB000804",61,2
"60RB000805",61,0
"60RB000806",69,6
"60RB000807",119,1
"60RB000808",56,1
"60RB000809",56,3
"60RB000810",71,1
"60RB000811",61,3
"60RB000812",83,3
"60RB000813",44,0
"60RB000814",56,0
"60RB000815",37,4
"60RB000816",76,1
"60RB000817",56,3
"60RB000818",56,3
"60RB000819",58,0
"60RB000820",48,0
"60RB000821",31,0
"60RB000822",48,2
"60RB000823",30,1
"60RB000824",49,4
"60RB000825",75,0
"60RB000826",53,0
"60RB000827",48,2
"60RB000828",35,0
"60RB000829",29,2
"60RB000830",47,3
"60RB000831",21,1
"60RB000832",26,0
"60RB000833",44,1
"60RB000834",58,3
"60RB000835",45,5
"60RB000836",35,0
"60RB000837",55,2
"60RB000838",31,0
"60RB000839",51,3
"60RB000840",37,2
"60RB000841",37,4
"60RB000842",82,2
"60RB000843",52,3
"60RB000844",54,1
"60RB000845",52,2
"60RB000846",26,0
"60RB000847",65,0
"60RB000848",75,5
"60RB000849",103,0
"60RB000850",109,3
"60RB000851",53,1
"60RB000852",64,2
"60RB000853",41,0
"60RB000854",62,5
"60RB000855",37,1
"60RB000856",28,0
"60RB000857",62,1
"60RB000858",55,2
"60RB000859",43,5
"60RB000860",34,0
"60RB000861",62,0
"60RB000862",47,0
"60RB000863",78,1
"60RB000864",73,5
"60RB000865",48,3
"60RB000866",46,0
"60RB000867",91,2
"60RB000868",46,1
"60RB000869",72,0
"60RB000870",60,2
"60RB000871",51,1
"60RB000872",76,1
"60RB000873",33,5
"60RB000874",29,0
"60RB000875",32,0
"60RB000876",63,1
"60RB000877",65,2
"60RB000878",53,7
"60RB000879",32,2
"60RB000880",33,0
"60RB000881",57,2
"60RB000882",26,0
"60RB000883",32,0
"60RB000884",37,1
"60RB000885",55,4
"60RB000886",50,1
"60RB000887",47,2
"60RB000888",49,2
"60RB000889",28,2
"60RB000890",26,2
"60RB000891",51,6
"60RB000892",39,2
"60RB000893",37,0
"60RB000894",41,2
"60RB000895",27,1
"60RB000896",40,1
"60RB000897",31,4
"60RB000898",106,2
"60RB000899",52,0
"60RB000900",21,0
"60RB000901",67,2
"60RB000902",51,3
"60RB000903",40,5
"60RB000904",42,2
"60RB000905",53,2
"60RB000906",30,2
"60RB000907",22,0
"60RB000908",48,1
"60RB000909",48,4
"60RB000910",72,2
"60RB000911",51,0
"60RB000912",79,3
"60RB000913",88,2
"60RB000914",49,0
"60RB000915",43,8
"60RB000916",28,2
"60RB000917",42,5
"60RB000918",63,1
"60RB000919",13,7
"60RB000920",29,1
"60RB000921",65,6
"60RB000922",62,7
"60RB000923",42,4
"60RB000924",82,3
"60RB000925",38,1
"60RB000926",62,0
"60RB000927",38,2
"60RB000928",70,0
"60RB000929",48,3
"60RB000930",46,3
"60RB000931",42,2
"60RB000932",35,1
"60RB000933",61,3
"60RB000934",47,6
"60RB000935",46,4
"60RB000936",59,4
"60RB000937",89,3
"60RB000938",19,3
"60RB000939",54,0
"60RB000940",43,1
"60RB000941",63,3
"60RB000942",40,2
"60RB000943",33,3
"60RB000944",34,4
"60RB000945",52,9
"60RB000946",46,1
"60RB000947",59,4
"60RB000948",37,2
"60RB000949",68,2
"60RB000950",67,3
"60RB000951",66,1
"60RB000952",91,3
"60RB000953",101,6
"60RB000954",33,2
"60RB000955",75,3
"60RB000956",97,0
"60RB000957",84,1
"60RB000958",80,0
"60RB000959",70,4
"60RB000960",65,1
"60RB000961",69,5
"60RB000962",84,3
"60RB000963",79,2
"60RB000964",72,2
"60RB000965",90,2
"60RB000966",80,3
"60RB000967",64,1
"60RB000968",62,4
"60RB000969",93,5
"60RB000970",61,5
"60RB000971",68,1
"60RB000972",44,2
"60RB000973",59,3
"60RB000974",88,5
"60RB000975",59,1
"60RB000976",66,3
"60RB000977",28,1
"60RB000978",157,11
"60RB000979",57,1
"60RB000980",63,0
"60RB000981",95,5
"60RB000982",33,1
"60RB000983",53,5
"60RB000984",47,1
"60RB000985",60,2
"60RB000986",41,1
"60RB000987",71,4
"60RB000988",56,1
"60RB000989",90,16
"60RB000990",52,4
"60RB000991",65,3
"60RB000992",55,1
"60RB000993",48,2
"60RB000994",72,1
"60RB000995",44,2
"60RB000996",87,4
"60RB000997",40,1
"60RB000998",31,0
"60RB000999",59,1
"60RB001000",50,1
"60RB001001",59,7
"60RB001002",42,0
"60RB001003",45,1
"60RB001004",62,3
"60RB001005",49,9
"60RB001006",55,3
"60RB001007",45,0
"60RB001008",80,7
"60RB001009",82,2
"60RB001010",42,1
"60RB001011",47,0
"60RB001012",64,1
"60RB001013",88,1
"60RB001014",62,2
"60RB001015",38,2
"60RB001016",42,2
"60RB001017",98,2
"60RB001018",6,2
"60RB001019",66,2
"60RB001020",3,0
"60RB001021",44,2
"60RB001022",37,0
"60RB001023",46,1
"60RB001024",59,3
"60RB001025",32,0
"60RB001026",65,4
"60RB001027",22,1
"60RB001028",37,0
"60RB001029",12,0
"60RB001030",45,0
"60RB001031",101,4
"60RB001032",79,2
"60RB001033",82,2
"60RB001034",101,3
"60RB001035",63,1
"60RB001036",76,1
"60RB001037",80,3
"60RB001038",91,2
"60RB001039",69,3
"60RB001040",72,1
"60RB001041",47,2
"60RB001042",97,1
"60RB001043",89,0
"60RB001044",117,5
"60RB001045",33,2
"60RB001046",54,2
"60RB001047",63,5
"60RB001048",141,2
"60RB001049",112,5
"60RB001050",85,1
"60RB001051",79,5
"60RB001052",44,1
"60RB001053",46,2
"60RB001054",53,3
"60RB001055",61,2
"60RB001056",40,2
"60RB001057",49,6
"60RB001058",51,1
"60RB001059",26,3
"60RB001060",46,15
"60RB001061",68,7
"60RB001062",109,5
"60RB001063",50,4
"60RB001064",21,0
"60RB001065",19,3
"60RB001066",108,8
"60RB001067",41,0
"60RB001068",14,0
"60RB001069",40,2
"60RB001070",50,4
"60RB001071",50,3
"60RB001072",35,2
"60RB001073",62,3
"60RB001074",85,2
"60RB001075",71,2
"60RB001076",52,2
"60RB001077",26,0
"60RB001078",35,1
"60RB001079",22,2
"60RB001080",48,1
"60RB001081",16,2
"60RB001082",48,2
"60RB001083",56,2
"60RB001084",23,0
"60RB001085",46,3
"60RB001086",29,3
"60RB001087",74,0
"60RB001088",95,5
"60RB001089",27,0
"60RB001090",47,2
"60RB001091",82,8
"60RB001092",46,3
"60RB001093",25,4
"60RB001094",51,2
"60RB001095",54,7
"60RB001096",69,7
"60RB001097",55,3
"60RB001098",68,6
"60RB001099",48,0
"60RB001100",50,6
"60RB001101",44,4
"60RB001102",52,8
"60RB001103",43,0
"60RB001104",2,0
"60RB001105",74,0
"60RB001106",47,0
"60RB001107",51,3
"60RB001108",73,2
"60RB001109",86,3
"60RB001110",36,3
"60RB001111",97,8
"60RB001112",55,0
"60RB001113",59,2
"60RB001114",82,0
"60RB001115",46,2
"60RB001116",46,2
"60RB001117",35,3
"60RB001118",85,3
"60RB001119",47,1
"60RB001120",39,0
"60RB001121",53,4
"60RB001122",105,4
"60RB001123",36,0
"60RB001124",66,1
"60RB001125",46,1
"60RB001126",109,5
"60RB001127",53,7
"60RB001128",33,0
"60RB001129",50,3
"60RB001130",32,1
"60RB001131",43,0
"60RB001132",59,3
"60RB001133",68,7
"60RB001134",41,3
"60RB001135",30,0
"60RB001136",64,2
"60RB001137",38,4
"60RB001138",62,1
"60RB001139",29,1
"60RB001140",9,0
"60RB001141",33,0
"60RB001142",29,0
"60RB001143",74,2
"60RB001144",19,0
"60RB001145",56,1
"60RB001146",37,4
"60RB001147",71,3
"60RB001148",46,3
"60RB001149",17,2
"60RB001150",49,1
"60RB001151",171,5
"60RB001152",63,1
"60RB001153",85,0
"60RB001154",53,1
"60RB001155",59,0
"60RB001156",208,4
"60RB001157",48,1
"60RB001158",21,0
"60RB001159",45,1
"60RB001160",45,2
"60RB001161",18,1
"60RB001162",56,3
"60RB001163",61,2
"60RB001164",54,1
"60RC000001",59,1
"60RC000002",38,3
"60RC000003",108,2
"60RC000004",38,0
"60RC000005",81,2
"60RC000006",78,0
"60RC000007",49,0
"60RC000008",39,3
"60RC000009",44,4
"60RC000010",35,1
"60RC000011",86,1
"60RC000012",74,1
"60RC000013",54,1
"60RC000014",69,2
"60RC000015",36,3
"60RC000016",35,2
"60RC000017",76,3
"60RC000018",55,1
"60RC000019",30,1
"60RC000020",65,2
"60RC000021",34,1
"60RC000022",52,1
"60RC000023",57,9
"60RC000024",52,2
"60RC000025",68,8
"60RC000026",70,7
"60RC000027",31,3
"60RC000028",57,4
"60RC000029",48,3
"60RC000030",47,0
"60RC000031",66,2
"60RC000032",76,2
"60RC000033",6,0
"60RC000034",33,2
"60RC000035",57,3
"60RC000036",61,1
"60RC000037",31,2
"60RC000038",22,1
"60RC000039",38,1
"60RC000040",48,4
"60RC000041",50,0
"60RC000042",60,0
"60RC000043",77,4
"60RC000044",55,5
"60RC000045",96,9
"60RC000046",60,8
"60RC000047",43,6
"60RC000048",6,4
"60RC000049",40,8
"60RC000050",19,3
"60RC000051",24,8
"60RC000052",18,5
"60RC000053",50,4
"60RC000054",48,5
"60RC000055",46,0
"60RC000056",40,5
"60RC000057",11,1
"60RC000058",31,4
"60RC000059",37,2
"60RC000060",46,1
"60RC000061",26,3
"60RC000062",28,2
"60RC000063",61,2
"60RC000064",41,6
"60RC000065",44,1
"60RC000066",63,1
"60RC000067",55,6
"60RC000068",45,3
"60RC000069",51,2
"60RC000070",51,3
"60RC000071",132,2
"60RC000072",71,2
"60RC000073",56,1
"60RC000074",86,3
"60RC000075",51,3
"60RC000076",45,1
"60RC000077",50,3
"60RC000078",44,5
"60RC000079",24,1
"60RC000080",50,4
"60RC000081",12,0
"60RC000082",66,3
"60RC000083",34,5
"60RC000084",62,6
"60RC000085",33,8
"60RC000086",56,3
"60RC000087",38,5
"60RC000088",32,2
"60RC000089",33,5
"60RC000090",42,2
"60RC000091",40,4
"60RC000092",67,1
"60RC000093",26,2
"60RC000094",54,1
"60RC000095",27,1
"60RC000096",22,4
"60RC000097",39,6
"60RC000098",18,5
"60RC000099",47,8
"60RC000100",52,8
"60RC000101",39,4
"60RC000102",37,1
"60RC000103",48,7
"60RC000104",60,7
"60RC000105",43,4
"60RC000106",44,9
"60RC000107",46,3
"60RC000108",62,5
"60RC000109",35,5
"60RC000110",26,2
"60RC000111",33,3
"60RC000112",37,6
"60RC000113",34,1
"60RC000114",43,0
"60RC000115",70,5
"60RC000116",50,7
"60RC000117",48,0
"60RC000118",51,0
"60RC000119",57,3
"60RC000120",46,4
"60RC000121",64,6
"60RC000122",16,3
"60RC000123",55,4
"60RC000124",64,2
"60RC000125",60,6
"60RC000126",73,2
"60RC000127",81,3
"60RC000128",24,6
"60RC000129",51,10
"60RC000130",47,12
"60RC000131",28,6
"60RC000132",19,2
"60RC000133",29,5
"60RC000134",19,0
"60RC000135",42,13
"60RC000136",27,4
"60RC000137",51,4
"60RC000138",73,5
"60RC000139",83,5
"60RC000140",35,3
"60RC000141",34,2
"60RC000142",75,6
"60RC000143",64,6
"60RC000144",34,4
"60RC000145",39,4
"60RC000146",41,0
"60RC000147",41,2
"60RC000148",35,0
"60RC000149",31,2
"60RC000150",39,8
"60RC000151",20,2
"60RC000152",49,1
"60RC000153",67,3
"60RC000154",52,2
"60RC000155",73,6
"60RC000156",65,5
"60RC000157",84,4
"60RC000158",78,3
"60RC000159",19,1
"60RC000160",127,2
"60RC000161",80,4
"60RC000162",83,3
"60RC000163",49,3
"60RC000164",81,5
"60RC000165",90,2
"60RC000166",75,5
"60RC000167",66,2
"60RC000168",60,1
"60RC000169",83,2
"60RC000170",61,0
"60RC000171",55,0
"60RC000172",51,4
"60RC000173",52,6
"60RC000174",53,4
"60RC000175",40,7
"60RC000176",75,3
"60RC000177",92,5
"60RC000178",47,3
"60RC000179",65,1
"60RC000180",53,3
"60RC000181",91,10
"60RC000182",47,3
"60RC000183",103,2
"60RC000184",21,1
"60RC000185",71,15
"60RC000186",63,7
"60RC000187",56,7
"60RC000188",64,8
"60RC000189",49,5
"60RC000190",41,7
"60RC000191",35,2
"60RC000192",66,6
"60RC000193",47,4
"60RC000194",93,3
"60RC000195",93,5
"60RC000196",81,5
"60RC000197",87,5
"60RC000198",83,5
"60RC000199",97,3
"60RC000200",95,6
"60RC000201",101,4
"60RC000202",74,1
"60RC000203",93,9
"60RC000204",19,2
"60RC000205",62,6
"60RC000206",79,11
"60RC000207",59,2
"60RC000208",71,6
"60RC000209",60,6
"60RC000210",50,4
"60RC000211",41,2
"60RC000212",48,3
"60RC000213",64,3
"60RC000214",40,4
"60RC000215",53,3
"60RC000216",42,3
"60RC000217",25,4
"60RC000218",32,3
"60RC000219",43,7
"60RC000220",63,8
"60RC000221",58,2
"60RC000222",47,4
"60RC000223",59,7
"60RC000224",57,5
"60RC000225",50,2
"60RC000226",69,4
"60RC000227",61,7
"60RC000228",85,7
"60RC000229",70,16
"60RC000230",53,3
"60RC000231",68,6
"60RC000232",35,3
"60RC000233",69,2
"60RC000234",51,9
"60RC000235",43,4
"60RC000236",83,3
"60RC000237",88,6
"60RC000238",65,4
"60RC000239",53,10
"60RC000240",72,2
"60RC000241",32,4
"60RC000242",30,2
"60RC000243",37,2
"60RC000244",73,7
"60RC000245",51,5
"60RC000246",47,11
"60RC000247",89,3
"60RC000248",35,5
"60RC000249",44,4
"60RC000250",42,1
"60RC000251",37,4
"60RC000252",56,8
"60RC000253",39,4
"60RC000254",56,14
"60RC000255",49,5
"60RC000256",45,4
"60RC000257",28,3
"60RC000258",30,7
"60RC000259",9,2
"60RC000260",89,8
"60RC000261",43,2
"60RC000262",44,5
"60RC000263",51,1
"60RC000264",90,0
"60RC000265",49,0
"60RC000266",61,1
"60RC000267",34,3
"60RC000268",46,6
"60RC000269",36,8
"60RC000270",52,3
"60RC000271",35,5
"60RC000272",87,3
"60RC000273",83,5
"60RC000274",24,3
"60RC000275",9,4
"60RC000276",27,1
"60RC000277",61,6
"60RC000278",34,6
"60RC000279",32,0
"60RC000280",31,5
"60RC000281",19,3
"60RC000282",35,8
"60RC000283",26,3
"60RC000284",51,10
"60RC000285",15,5
"60RC000286",84,1
"60RC000287",69,4
"60RC000288",39,3
"60RC000289",38,1
"60RC000290",64,3
"60RC000291",36,1
"60RC000292",86,2
"60RC000293",53,1
"60RC000294",23,5
"60RC000295",24,5
"60RC000296",56,5
"60RC000297",18,1
"60RC000298",30,1
"60RC000299",37,4
"60RC000300",82,2
"60RC000301",38,4
"60RC000302",30,5
"60RC000303",27,11
"60RC000304",58,1
"60RC000305",56,4
"60RC000306",35,5
"60RC000307",67,9
"60RC000308",29,1
"60RC000309",44,7
"60RC000310",86,2
"60RC000311",58,12
"60RC000312",32,12
"60RC000313",40,11
"60RC000314",56,15
"60RC000315",30,2
"60RC000316",39,6
"60RC000317",26,3
"60RC000318",51,6
"60RC000319",34,4
"60RC000320",31,3
"60RC000321",79,1
"60RC000322",73,7
"60RC000323",73,2
"60RC000324",38,1
"60RC000325",51,1
"60RC000326",86,3
"60RC000327",14,0
"60RC000328",64,2
"60RC000329",70,1
"60RC000330",47,3
"60RC000331",33,0
"60RC000332",23,6
"60RC000333",28,2
"60RC000334",44,8
"60RC000335",34,1
"60RC000336",56,2
"60RC000337",42,0
"60RC000338",65,1
"60RC000339",40,2
"60RC000340",33,3
"60RC000341",98,4
"60RC000342",71,1
"60RC000343",84,4
"60RC000344",57,1
"60RC000345",55,2
"60RC000346",91,4
"60RC000347",56,0
"60RC000348",86,3
"60RC000349",64,2
"60RC000350",26,1
"60RC000351",48,1
"60RC000352",64,4
"60RC000353",48,1
"60RC000354",48,4
"60RC000355",61,1
"60RC000356",69,4
"60RC000357",49,1
"60RC000358",55,1
"60RC000359",125,5
"60RC000360",65,0
"60RC000361",87,5
"60RC000362",75,0
"60RC000363",61,2
"60RC000364",60,1
"60RC000365",57,1
"60RC000366",69,0
"60RC000367",85,0
"60RC000368",18,2
"60RC000369",60,2
"60RC000370",60,0
"60RC000371",69,1
"60RC000372",51,1
"60RC000373",59,2
"60RC000374",114,0
"60RC000375",85,1
"60RC000376",55,1
"60RC000377",49,3
"60RC000378",64,3
"60RC000379",59,0
"60RC000380",61,0
"60RC000381",40,3
"60RC000382",75,3
"60RC000383",37,1
"60RC000384",51,2
"60RC000385",99,2
"60RC000386",43,2
"60RC000387",57,1
"60RC000388",69,1
"60RC000389",64,4
"60RC000390",66,0
"60RC000391",37,0
"60RC000392",43,1
"60RC000393",67,3
"60RC000394",2,0
"60RC000395",23,6
"60RC000396",34,7
"60RC000397",8,0
"60RC000398",20,2
"60RC000399",23,2
"60RC000400",82,4
"60RC000401",101,2
"60RC000402",98,1
"60RC000403",30,2
"60RC000404",31,0
"60RC000405",43,1
"60RC000406",57,5
"60RC000407",39,2
"60RC000408",30,0
"60RC000409",10,1
"60RC000410",23,1
"60RC000411",33,2
"60RC000412",42,3
"60RC000413",22,0
"60RC000414",19,0
"60RC000415",23,5
"60RC000416",30,3
"60RC000417",17,0
"60RC000418",103,8
"60RC000419",53,5
"60RC000420",62,4
"60RC000421",41,0
"60RC000422",108,12
"60RC000423",76,6
"60RC000424",28,5
"60RC000425",79,2
"60RC000426",35,0
"60RC000427",37,8
"60RC000428",70,5
"60RC000429",40,13
"60RC000430",45,14
"60RC000431",23,2
"60RC000432",67,4
"60RC000433",65,9
"60RC000434",48,1
"60RC000435",95,6
"60RC000436",59,1
"60RC000437",43,5
"60RC000438",30,0
"60RC000439",38,3
"60RC000440",48,7
"60RC000441",46,7
"60RC000442",49,2
"60RC000443",34,9
"60RC000444",67,14
"60RC000445",24,7
"60RC000446",43,9
"60RC000447",60,9
"60RC000448",38,5
"60RC000449",93,5
"60RC000450",55,0
"60RC000451",78,3
"60RC000452",69,0
"60RC000453",116,6
"60RC000454",107,2
"60RC000455",68,1
"60RC000456",63,0
"60RC000457",47,2
"60RC000458",30,0
"60RC000459",55,2
"60RC000460",37,2
"60RC000461",48,0
"60RC000462",41,4
"60RC000463",37,1
"60RC000464",55,3
"60RC000465",54,1
"60RC000466",34,2
"60RC000467",29,3
"60RC000468",49,3
"60RC000469",38,5
"60RC000470",41,4
"60RC000471",48,7
"60RC000472",74,5
"60RC000473",59,3
"60RC000474",66,4
"60RC000475",43,2
"60RC000476",77,13
"60RC000477",88,8
"60RC000478",36,4
"60RC000479",58,6
"60RC000480",57,4
"60RC000481",70,6
"60RC000482",51,0
"60RC000483",26,2
"60RC000484",38,3
"60RC000485",70,5
"60RC000486",71,5
"60RC000487",44,3
"60RC000488",52,7
"60RC000489",42,4
"60RC000490",36,8
"60RC000491",52,3
"60RC000492",55,7
"60RC000493",42,2
"60RC000494",49,4
"60RC000495",53,2
"60RC000496",56,6
"60RC000497",37,4
"60RC000498",56,3
"60RC000499",67,2
"60RC000500",68,10
"60RC000501",69,10
"60RC000502",44,1
"60RC000503",32,1
"60RC000504",42,2
"60RC000505",40,1
"60RC000506",35,2
"60RC000507",71,3
"60RC000508",62,6
"60RC000509",39,4
"60RC000510",42,5
"60RC000511",49,2
"60RC000512",33,7
"60RC000513",40,9
"60RC000514",40,10
"60RC000515",71,12
"60RC000516",77,1
"60RC000517",115,1
"60RC000518",86,3
"60RC000519",52,5
"60RC000520",27,6
"60RC000521",24,2
"60RC000522",51,3
"60RC000523",72,2
"60RC000524",76,2
"60RC000525",60,0
"60RC000526",28,1
"60RC000527",55,2
"60RC000528",86,2
"60RC000529",73,2
"60RC000530",90,3
"60RC000531",77,1
"60RC000532",59,8
"60RC000533",49,10
"60RC000534",26,6
"60RC000535",29,1
"60RC000536",24,2
"60RC000537",49,3
"60RC000538",47,5
"60RC000539",74,2
"60RC000540",76,4
"60RC000541",55,4
"60RC000542",54,0
"60RC000543",57,1
"60RC000544",61,3
"60RC000545",35,3
"60RC000546",50,1
"60RC000547",56,5
"60RC000548",75,2
"60RC000549",34,1
"60RC000550",80,2
"60RC000551",101,2
"60RC000552",62,4
"60RC000553",43,0
"60RC000554",52,0
"60RC000555",75,0
"60RC000556",89,3
"60RC000557",76,5
"60RC000558",87,3
"60RC000559",69,1
"60RC000560",73,0
"60RC000561",91,4
"60RC000562",74,2
"60RC000563",110,4
"60RC000564",52,0
"60RC000565",74,2
"60RC000566",89,2
"60RC000567",85,3
"60RC000568",71,1
"60RC000569",73,2
"60RC000570",84,3
"60RC000571",80,1
"60RC000572",84,4
"60RC000573",39,1
"60RC000574",51,1
"60RC000575",93,5
"60RC000576",68,1
"60RC000577",78,3
"60RC000578",56,3
"60RC000579",50,0
"60RC000580",44,2
"60RC000581",51,14
"60RC000582",42,11
"60RC000583",43,2
"60RC000584",51,3
"60RC000585",31,1
"60RC000586",74,7
"60RC000587",43,7
"60RC000588",54,4
"60RC000589",35,2
"60RC000590",38,4
"60RC000591",51,4
"60RC000592",46,4
"60RC000593",55,2
"60RC000594",46,4
"60RC000595",26,0
"60RC000596",42,3
"60RC000597",73,4
"60RC000598",41,2
"60RC000599",33,3
"60RC000600",47,16
"60RC000601",37,0
"60RC000602",29,3
"60RC000603",51,4
"60RC000604",33,3
"60RC000605",57,2
"60RC000606",40,4
"60RC000607",34,4
"60RC000608",29,2
"60RC000609",48,7
"60RC000610",34,9
"60RC000611",66,11
"60RC000612",56,13
"60RC000613",35,2
"60RC000614",45,16
"60RC000615",36,12
"60RC000616",31,2
"60RC000617",35,13
"60RC000618",17,5
"60RC000619",67,1
"60RC000620",43,4
"60RC000621",50,1
"60RC000622",17,3
"60RC000623",39,7
"60RC000624",48,8
"60RC000625",28,6
"60RC000626",41,6
"60RC000627",48,5
"60RC000628",27,5
"60RC000629",27,3
"60RC000630",50,1
"60RC000631",47,5
"60RC000632",55,7
"60RC000633",45,5
"60RC000634",39,3
"60RC000635",37,3
"60RC000636",47,3
"60RC000637",32,4
"60RC000638",79,2
"60RC000639",67,4
"60RC000640",50,1
"60RC000641",111,3
"60RC000642",46,2
"60RC000643",27,5
"60RC000644",55,3
"60RC000645",38,3
"60RC000646",78,5
"60RC000647",30,3
"60RC000648",72,4
"60RC000649",26,6
"60RC000650",37,6
"60RC000651",38,5
"60RC000652",27,6
"60RC000653",25,3
"60RC000654",40,9
"60RC000655",29,6
"60RC000656",34,2
"60RC000657",46,2
"60RC000658",44,3
"60RC000659",54,4
"60RC000660",12,1
"60RC000661",32,2
"60RC000662",46,1
"60RC000663",27,1
"60RC000664",41,8
"60RC000665",42,4
"60RC000666",51,10
"60RC000667",50,6
"60RC000668",34,2
"60RC000669",58,5
"60RC000670",46,7
