Zone ID,Zone name,l080001,l080020,l080115,l080134,l080172
21GTFQ,Neville's Cross                 ,3459,2049,15,109,1410
21GTFR,New Brancepeth                  ,1027,586,29,84,441
21GTFS,Newton Hall                     ,4153,2874,41,119,1279
21GTFT,Pelaw                           ,1939,996,46,269,943
21GTFU,Pittington and West Rainton     ,2977,1816,44,209,1161
21GTFW,Shadforth                       ,1116,600,13,90,516
21GTFX,Sherburn                        ,2598,1463,17,150,1135
21GTFY,Shincliffe                      ,1375,820,0,34,555
21GTFZ,Ushaw Moor                      ,3316,2075,66,220,1241
21GTGA,Witton Gilbert                  ,2206,1265,39,110,941
21GTSS,Shipping                        ,0,0,0,0,0
21GUFA,Acre Rigg                       ,2840,1536,56,158,1304
21GUFB,Blackhalls                      ,5031,2380,81,257,2651
21GUFC,Dawdon                          ,4363,2373,138,466,1990
21GUFD,Deaf Hill                       ,1151,577,23,85,574
21GUFE,Dene House                      ,3200,1726,75,225,1474
21GUFF,Deneside                        ,3380,1263,91,340,2117
21GUFG,Easington Colliery              ,4434,2218,67,241,2216
21GUFH,Easington Village               ,2078,1184,30,67,894
21GUFJ,Eden Hill                       ,4024,2076,112,404,1948
21GUFK,Haswell                         ,1405,717,18,109,688
21GUFL,High Colliery                   ,1374,695,34,129,679
21GUFM,Horden North                    ,4117,1842,76,270,2275
21GUFN,Horden South                    ,2909,1454,60,258,1455
21GUFP,Howletch                        ,2936,1789,56,199,1147
21GUFQ,Hutton Henry                    ,1511,793,19,84,718
21GUFR,Murton East                     ,5763,3417,92,335,2346
21GUFS,Murton West                     ,2813,1364,33,176,1449
21GUFT,Park                            ,1648,909,29,85,739
21GUFU,Passfield                       ,3722,2443,84,196,1279
21GUFW,Seaham                          ,3448,1689,38,170,1759
21GUFX,Shotton                         ,3417,1496,54,202,1921
21GUFY,South                           ,1218,659,20,103,559
21GUFZ,South Hetton                    ,2194,1104,34,156,1090
21GUGA,Thornley                        ,2351,1128,44,167,1223
21GUGB,Wheatley Hill                   ,2890,1399,51,207,1491
21GUGC,Wingate                         ,2920,1490,51,158,1430
21GUSS,Shipping                        ,0,0,0,0,0
21GWFA,Bishop Middleham                ,1063,665,11,38,398
21GWFB,Broom                           ,4290,2306,83,259,1984
21GWFC,Byerley                         ,2750,1480,30,151,1270
21GWFD,Chilton                         ,4604,2839,81,308,1765
21GWFE,Cornforth                       ,2221,1093,26,148,1128
21GWFF,Ferryhill                       ,3980,2279,82,222,1701
21GWFG,Fishburn                        ,1832,1021,30,98,811
21GWFH,Low Spennymoor and Tudhoe Grange,3704,2052,63,251,1652
21GWFJ,Middlestone                     ,3824,2235,66,220,1589
21GWFK,Middridge                       ,3558,2368,53,226,1190
21GWFL,Neville                         ,2375,1320,36,124,1055
21GWFM,New Trimdon and Trimdon Grange  ,1466,831,21,73,635
21GWFN,Old Trimdon                     ,2439,1302,68,143,1137
21GWFP,Sedgefield                      ,4802,2653,44,131,2149
21GWFQ,Shafto                          ,2097,1261,25,121,836
21GWFR,Simpasture                      ,1521,851,13,80,670
21GWFS,Spennymoor                      ,5059,3386,50,277,1673
21GWFT,Sunnydale                       ,2581,1449,37,196,1132
21GWFU,Thickley                        ,3935,2229,90,398,1706
21GWFW,Tudhoe                          ,2838,1650,47,185,1188
21GWFX,West                            ,4574,2777,94,378,1797
21GWFY,Woodham                         ,6160,4036,77,310,2124
21GWSS,SHIPPING                        ,0,0,0,0,0
21GXFA,Barnard Castle East             ,1876,1047,13,68,829
21GXFB,Barnard Castle West             ,2116,1205,19,73,911
21GXFC,Cockfield                       ,1392,748,19,87,644
21GXFD,Cotherstone with Lartington     ,0,0,0,0,0
21GXFE,Eggleston                       ,0,0,0,0,0
21GXFF,Etherley                        ,1576,915,16,66,661
21GXFG,Evebwood with Ramshaw           ,1783,1003,35,132,780
21GXFH,Gainford and Winston            ,1432,835,13,42,597
21GXFJ,Greta                           ,0,0,0,0,0
21GXFK,Hamsterley and South Bedburn    ,1288,753,13,23,535
21GXFL,Ingleton                        ,0,0,0,0,0
21GXFM,Lynesack                        ,1743,1043,16,71,700
21GXFN,Middleton-in-Teesdale           ,1229,682,12,43,547
21GXFP,Romaldkirk                      ,1237,736,12,37,501
21GXFQ,Staindrop                       ,1742,1034,16,46,708
21GXFR,Startforth East                 ,1048,671,10,25,377
21GXFS,Startforth with Boldron         ,1398,856,11,31,542
21GXFT,Streatlam with Whorlton         ,0,0,0,0,0
21GXFU,Toft Hill and Lands             ,0,0,0,0,0
21GXSS,Shipping                        ,0,0,0,0,0
21GYFA,Bishop Auckland Town            ,3315,1948,43,157,1367
21GYFB,Cockton Hill                    ,4188,2606,43,149,1582
21GYFC,Coundon                         ,3692,2130,75,253,1562
21GYFD,Coundon Grange                  ,1748,1004,32,172,744
21GYFE,Crook North                     ,1356,753,9,80,603
21GYFF,Crook South                     ,3773,2213,45,272,1560
21GYFG,Escomb                          ,1791,1212,14,94,579
21GYFH,Henknowle                       ,2174,1072,27,150,1102
21GYFJ,Howden                          ,1720,957,22,85,763
21GYFK,Hunwick                         ,1232,735,16,61,497
21GYFL,St.Helen's                      ,1931,1052,58,172,879
21GYFM,St. John's Chapel               ,1203,682,9,104,521
21GYFN,Stanhope                        ,2086,1148,27,107,938
21GYFP,Stanley                         ,1391,791,21,102,600
21GYFQ,Tow Law                         ,1739,886,22,154,853
21GYFR,West Auckland                   ,2279,1271,31,108,1008
21GYFS,Wheatbottom and Helmington Row  ,2539,1238,38,174,1301
21GYFT,Willington East                 ,2993,1485,38,189,1508
21GYFU,Willington West                 ,2438,1367,56,207,1071
21GYFW,Wolsingham                      ,2808,1586,41,133,1222
21GYFX,Woodhouse Close                 ,4069,2071,108,401,1998
21GYSS,Shipping                        ,0,0,0,0,0
22GZFA,Hanover                         ,8496,5259,73,686,3237
22GZFB,Hollingbury                     ,7590,4582,47,445,3008
22GZFC,King's Cliff                    ,6904,4030,61,542,2874
22GZFD,Marine                          ,8282,4554,58,772,3728
22GZFE,Moulsecoomb                     ,7076,4304,88,682,2772
22GZFF,Patcham                         ,7237,4211,18,205,3026
22GZFG,Preston                         ,7951,4684,25,333,3267
22GZFH,Queen's Park                    ,6692,3731,46,664,2961
22GZFJ,Regency                         ,7277,4736,64,845,2541
22GZFK,Rottingdean                     ,7719,3914,28,258,3805
22GZFL,St.Peter's                      ,7710,5050,58,585,2660
22GZFM,Seven Dials                     ,7827,5230,53,736,2597
22GZFN,Stanmer                         ,6413,3597,42,263,2816
22GZFP,Tenantry                        ,7395,4864,33,481,2531
22GZFQ,Westdene                        ,7424,4523,20,307,2901
22GZFR,Woodingdean                     ,7786,4977,55,357,2809
22GZSS,Shipping                        ,0,0,0,0,0
22HAFA,Devonshire                      ,6234,3562,40,480,2672
22HAFB,Downside                        ,6286,3536,25,273,2750
22HAFC,Hampden Park                    ,6480,3812,33,250,2668
22HAFD,Langney                         ,9743,5543,75,487,4200
22HAFE,Meads                           ,6500,2185,21,176,4315
22HAFF,Ocklynge                        ,5621,3036,20,161,2585
22HAFG,Ratton                          ,6463,3521,33,288,2942
22HAFH,Roselands                       ,6907,3865,27,276,3042
22HAFJ,St.Anthony's                    ,6805,3492,31,290,3313
22HAFK,Upperton                        ,7268,2978,25,262,4290
22HASS,Shipping                        ,0,0,0,0,0
22HBFA,Ashdown                         ,5049,3142,27,196,1907
22HBFB,Braybrooke                      ,4277,2491,36,311,1786
22HBFC,Broomgrove                      ,3443,1871,32,245,1572
22HBFD,Castle                          ,3109,1896,41,315,1213
22HBFE,Central St.Leonards             ,3879,2131,53,381,1748
22HBFF,Elphinstone                     ,3890,2236,19,163,1654
22HBFG,Gensing                         ,4144,2267,32,271,1877
22HBFH,Hollington                      ,4187,2399,49,290,1788
22HBFJ,Maze Hill                       ,3753,1701,18,219,2052
22HBFK,Mount Pleasant                  ,4208,2444,25,249,1764
22HBFL,Old Hastings                    ,3314,1863,22,192,1451
22HBFM,Ore                             ,3985,2320,38,221,1665
22HBFN,St.Helens                       ,4191,2227,35,115,1964
22HBFP,Silverhill                      ,3998,2331,28,209,1667
22HBFQ,West St.Leonards                ,5037,2929,23,236,2108
22HBFR,Wishing Tree                    ,4470,2529,22,231,1941
22HBSS,Shipping                        ,0,0,0,0,0
22HCFA,Brunswick and Adelaide          ,7807,4720,48,724,3087
22HCFB,Goldsmid                        ,7709,3916,40,436,3793
22HCFC,Hangleton                       ,6817,3895,31,273,2922
22HCFD,Nevill                          ,6656,3852,26,332,2804
22HCFE,Portslade North                 ,6941,4811,40,315,2130
22HCFF,Portslade South                 ,7274,4366,37,329,2908
22HCFG,Stanford                        ,6889,3720,30,212,3169
22HCFH,Vallance                        ,7594,4241,42,552,3353
22HCFJ,Westbourne                      ,7592,3700,30,356,3892
22HCFK,Wish                            ,7109,3786,41,321,3323
22HCSS,Shipping                        ,0,0,0,0,0
22HDFA,Barcombe                        ,1784,1117,7,37,667
22HDFB,Chailey                         ,1985,1267,4,62,718
22HDFC,Ditchling                       ,1552,700,1,30,852
22HDFD,East Saltdean                   ,2348,1123,7,69,1225
22HDFE,Hamsey                          ,0,0,0,0,0
22HDFF,Kingston                        ,1610,958,7,40,652
22HDFG,Lewes Bridge                    ,3953,2681,16,178,1272
22HDFH,Lewes Castle                    ,3873,2387,21,198,1486
22HDFJ,Lewes Priory                    ,4605,2722,10,169,1883
22HDFK,Newhaven Denton                 ,2510,1684,3,96,826
22HDFL,Newhaven Meeching               ,3065,1873,11,164,1192
22HDFM,Newhaven Valley                 ,2651,1689,18,102,962
22HDFN,Newick                          ,1916,1168,4,62,748
22HDFP,Ouse Valley                     ,1402,845,4,52,557
22HDFQ,Peacehaven East                 ,2404,1262,7,119,1142
22HDFR,Peacehaven North                ,5522,3371,24,238,2151
22HDFS,Peacehaven West                 ,2641,1200,10,92,1441
22HDFT,Plumpton                        ,1465,1004,2,54,461
22HDFU,Ringmer                         ,3684,2164,19,104,1520
22HDFW,Seaford Central                 ,4256,1940,6,138,2316
22HDFX,Seaford East                    ,4317,1975,2,113,2342
22HDFY,Seaford North                   ,5136,2750,18,161,2386
22HDFZ,Seaford West                    ,4142,1619,4,70,2523
22HDGA,Telscombe Cliffs                ,3192,1946,9,112,1246
22HDGB,Wivelsfield                     ,1477,966,4,42,511
22HDSS,Shipping                        ,0,0,0,0,0
22HEFA,Ashburnham                      ,1221,708,4,33,513
22HEFB,Battle                          ,4736,2450,17,148,2286
22HEFC,Beckley and Peasmarsh           ,1591,880,2,49,711
22HEFD,Bodian and Ewhurst              ,1064,644,2,32,420
22HEFE,Brede and Udimore               ,1714,868,5,63,846
22HEFF,Burwash                         ,2047,1175,13,66,872
22HEFG,Camber                          ,1778,1060,5,102,718
22HEFH,Catsfield and Crowhurst         ,1347,744,8,39,603
22HEFJ,Central                         ,4423,1945,17,206,2478
22HEFK,Collington                      ,4302,1509,12,95,2793
22HEFL,Etchingham and Hurst Green      ,1631,1030,4,57,601
22HEFM,Fairlight                       ,1418,510,2,30,908
22HEFN,Guestling and Pett              ,1790,1021,4,51,769
22HEFP,Northiam                        ,1504,762,1,65,742
22HEFQ,Old Town                        ,3390,1768,17,124,1622
22HEFR,Rye                             ,3503,1922,10,189,1581
22HEFS,Sackville                       ,3456,975,6,89,2481
22HEFT,St.Marks                        ,4674,1597,11,97,3077
22HEFU,St.Michaels                     ,4565,1981,20,144,2584
22HEFW,St.Stephens                     ,4589,1779,10,104,2810
22HEFX,Salehurst                       ,1708,877,4,62,831
22HEFY,Sedlescombe and Whatlington     ,1287,715,5,34,572
22HEFZ,Sidley                          ,4120,2192,21,183,1928
22HEGA,Ticehurst                       ,2543,1527,0,69,1016
22HEGB,Westfield                       ,2014,1111,14,51,903
22HEGC,Winchelsea                      ,2090,1056,8,101,1034
22HESS,Shipping                        ,0,0,0,0,0
22HFFA,Alfriston                       ,1439,778,4,35,661
22HFFB,Arlington                       ,1641,807,4,33,834
22HFFC,Buxted                          ,3032,1758,5,83,1274
22HFFD,Chiddingly and East Hoathly     ,1635,1005,7,33,630
22HFFE,Crowborough East                ,4992,3485,12,157,1507
22HFFF,Crowborough North               ,4432,2918,11,102,1514
22HFFG,Crowborough St Johns            ,1641,900,4,38,741
22HFFH,Crowborough West                ,4064,2333,13,97,1731
22HFFJ,Danehill                        ,1546,913,5,39,633
22HFFK,East Dean                       ,1538,632,4,17,906
22HFFL,Fletching                       ,1390,857,4,45,533
22HFFM,Forest Row                      ,3765,2263,7,120,1502
22HFFN,Framfield                       ,1435,866,3,46,569
22HFFP,Frant                           ,1152,658,6,27,494
22HFFQ,Hailsham Central and North      ,3627,2036,17,89,1591
22HFFR,Hailsham East                   ,3952,2217,14,227,1735
22HFFS,Hailsham South and West         ,4286,2303,19,142,1983
22HFFT,Hartfield                       ,1628,971,2,49,657
22HFFU,Heathfield                      ,5068,3049,13,142,2019
22HFFW,Hellingly                       ,3678,2243,15,92,1435
22HFFX,Herstmonceux                    ,3264,1829,9,83,1435
22HFFY,Horam                           ,1957,1166,11,49,791
22HFFZ,Maresfield                      ,2543,1441,2,97,1102
22HFGA,Mayfield                        ,2813,1620,12,81,1193
22HFGB,Ninfield                        ,1478,846,3,61,632
22HFGC,Pevensey and Westham            ,4994,2345,17,120,2649
22HFGD,Polegate North                  ,3557,1492,10,98,2065
22HFGE,Polegate South                  ,3159,1251,6,80,1908
22HFGF,Rotherfield                     ,2531,1504,7,84,1027
22HFGG,Uckfield                        ,9286,6157,21,280,3129
22HFGH,Wadhurst                        ,3623,2112,11,107,1511
22HFGJ,Waldron                         ,3496,1879,11,102,1617
22HFGK,Willingdon                      ,5119,2247,11,98,2872
22HFGL,Withyham                        ,2066,1249,4,57,817
22HFSS,Shipping                        ,0,0,0,0,0
