"Zone Code","UV0280002","UV0280012"
"46UDGT0008",179,3
"46UDGT0009",115,3
"46UDGT0010",139,6
"46UDGT0011",193,5
"46UDGT0012",201,7
"46UDGT0013",231,6
"46UDGU0001",857,4
"46UDGU0002",150,3
"46UDGU0003",122,0
"46UDGU0004",198,5
"46UDGU0005",193,5
"46UDGU0006",172,5
"46UDGU0007",443,7
"46UDGU0008",145,3
"46UDGU0009",195,10
"46UDGU0010",214,5
"46UDGU0011",209,5
"46UDGU0012",137,4
"46UDGU0013",154,4
"46UDGU0014",93,4
"46UDGU0015",80,3
"46UDGW0001",122,3
"46UDGW0002",87,3
"46UDGW0003",118,3
"46UDGW0004",190,4
"46UDGW0005",203,5
"46UDGW0006",133,5
"46UDGW0007",112,3
"46UDGX0001",194,3
"46UDGX0002",109,6
"46UDGX0003",62,0
"46UDGX0004",122,0
"46UDGX0005",97,3
"46UDGX0006",137,4
"46UDGX0007",101,4
"46UDGX0008",56,0
"46UDGY0001",125,0
"46UDGY0002",148,6
"46UDGY0003",141,3
"46UDGY0004",156,0
"46UDGY0005",178,6
"46UDGY0006",140,5
"46UDGY0007",113,4
"46UDGY0008",128,3
"46UDGY0009",182,3
"46UDGY0010",144,3
"46UDGY0011",174,3
"46UDGY0012",177,3
"46UDGY0013",158,0
"46UDGY0014",166,4
"46UDGY0015",149,0
"46UDGY0016",175,3
"46UDGY0017",164,11
"46UDGY0018",152,0
"46UDGY0019",127,0
"46UDGZ0001",216,4
"46UDGZ0002",216,10
"46UDGZ0003",270,3
"46UDGZ0004",167,3
"46UDGZ0005",172,4
"46UDGZ0006",730,6
"46UDGZ0007",154,5
"46UDGZ0008",116,7
"46UDGZ0009",223,5
"46UDGZ0010",229,3
"46UDGZ0011",151,6
"46UDGZ0012",200,3
"46UDGZ0013",237,6
"46UDGZ0014",172,3
"46UDGZ0015",121,3
"46UDGZ0016",148,3
"46UDGZ0017",209,0
"46UDGZ0018",148,0
"46UDGZ0019",172,0
"46UDGZ0020",170,5
"46UDHA0001",301,4
"46UDHA0002",121,3
"46UDHA0003",101,5
"46UDHA0004",81,3
"46UDHA0005",87,3
"46UDHA0006",143,3
"46UDHA0007",139,3
"46UDHB0001",176,3
"46UDHB0002",152,4
"46UDHB0003",129,3
"46UDHB0004",206,7
"46UDHB0005",109,4
"46UDHB0006",150,0
"46UDHB0007",147,0
"46UDHB0008",152,0
"46UDHB0009",176,4
"46UDHB0010",183,0
"46UDHB0011",177,3
"46UDHB0012",151,3
"46UDHB0013",108,0
"46UDHB0014",188,4
"46UDHB0015",168,5
"46UDHB0016",50,3
"46UDHC0001",157,0
"46UDHC0002",37,3
"46UDHC0003",66,5
"46UDHC0004",94,0
"46UDHC0005",108,0
"46UDHC0006",45,0
"46UDHC0007",153,3
"46UDHC0008",123,0
"46UDHC0009",77,3
"46UDHC0010",125,4
"46UDHD0001",168,7
"46UDHD0002",218,4
"46UDHD0003",156,5
"46UDHD0004",141,3
"46UDHD0005",149,5
"46UDHD0006",180,0
"46UDHD0007",165,5
"46UDHD0008",182,4
"46UDHD0009",196,5
"46UDHD0010",167,6
"46UDHD0011",204,5
"46UDHD0012",155,0
"46UDHE0001",138,3
"46UDHE0002",105,3
"46UDHE0003",125,4
"46UDHE0004",133,0
"46UDHE0005",152,3
"46UDHE0006",95,0
"46UDHE0007",72,7
"46UDHE0008",99,3
"46UDHE0009",128,0
"46UDHE0010",146,3
"46UDHE0011",149,4
"46UDHE0012",148,0
"46UDHE0013",153,11
"46UDHF0001",158,3
"46UDHF0002",157,3
"46UDHF0003",57,3
"46UDHF0004",130,6
"46UDHF0005",125,5
"46UDHF0006",155,4
"46UDHF0007",146,0
"46UDHF0008",75,0
"46UDHG0001",141,6
"46UDHG0002",218,10
"46UDHG0003",163,0
"46UDHG0004",212,7
"46UDHG0005",75,0
"46UDHG0006",114,3
"46UDHG0007",104,0
"46UDHG0008",157,0
"46UDHG0009",49,0
"46UDHG0010",134,0
"46UDHG0011",97,3
"46UDHG0012",110,0
"46UDHG0013",98,3
"46UDHH0001",195,9
"46UDHH0002",178,4
"46UDHH0003",172,3
"46UDHH0004",137,10
"46UDHH0005",58,0
"46UDHH0006",144,3
"46UDHH0007",103,3
"46UDHJ0001",171,3
"46UDHJ0002",107,5
"46UDHJ0003",170,10
"46UDHJ0004",113,3
"46UDHJ0005",191,9
"46UDHJ0006",154,4
"46UDHJ0007",198,9
"46UDHJ0008",131,5
"46UDHJ0009",176,3
"46UDHJ0010",54,3
"46UDHJ0011",174,4
"46UDHJ0012",179,0
"46UDHJ0013",136,7
"46UDHJ0014",139,3
"46UDHJ0015",159,3
"46UDHJ0016",149,4
"46UDHJ0017",133,0
"46UDHK0001",169,0
"46UDHK0002",173,3
"46UDHK0003",176,6
"46UDHK0004",171,3
"46UDHK0005",172,3
"46UDHK0006",166,7
"46UDHK0007",125,4
"46UDHK0008",149,11
"46UDHK0009",147,3
"46UDHK0010",183,3
"46UDHK0011",144,10
"46UDHK0012",214,6
"46UDHK0013",93,0
"46UDHK0014",177,5
"46UDHK0015",96,6
"46UDHK0016",62,3
"46UDHK0017",152,4
"46UDHK0018",144,8
"46UDHK0019",144,0
"46UDHK0020",117,4
"46UDHL0001",103,5
"46UDHL0002",163,16
"46UDHL0003",157,0
"46UDHL0004",164,4
"46UDHL0005",136,6
"46UDHL0006",127,3
"46UDHL0007",81,8
"46UDHL0008",88,7
"46UDHL0009",101,4
"46UDHL0010",123,10
"46UDHL0011",59,0
"46UDHL0012",159,4
"46UDHL0013",124,4
"46UDHL0014",124,4
"46UDHL0015",49,0
"46UDHL0016",78,3
"46UDHL0017",176,7
"46UDHL0018",61,3
"46UDHL0019",150,3
"46UDHM0001",202,4
"46UDHM0002",166,4
"46UDHM0003",137,6
"46UDHM0004",164,3
"46UDHM0005",156,3
"46UDHM0006",129,3
"46UDHM0007",150,3
"46UDHM0008",157,3
"46UDHM0009",190,3
"46UDHM0010",160,0
"46UDHM0011",157,9
"46UDHM0012",175,4
"46UDHM0013",163,5
"46UDHN0001",94,3
"46UDHN0002",163,3
"46UDHN0003",194,0
"46UDHN0004",137,6
"46UDHN0005",180,8
"46UDHN0006",94,4
"46UDHN0007",195,3
"46UDHN0008",155,3
"46UDHN0009",132,3
"46UDHN0010",150,4
"46UDHN0011",130,3
"46UDHN0012",192,0
"46UDHN0013",121,5
"46UDHN0014",225,10
"46UDHP0001",64,0
"46UDHP0002",113,3
"46UDHP0003",78,3
"46UDHP0004",118,0
"46UDHP0005",114,0
"46UDHP0006",83,3
"46UDHP0007",164,8
"46UDHP0008",169,8
"46UDHP0009",131,0
"46UDHP0010",95,3
"46UDHP0011",168,4
"46UDHP0012",129,4
"46UDHP0013",94,6
"46UDHP0014",116,3
"46UDHP0015",180,3
"46UDHQ0001",135,3
"46UDHQ0002",146,6
"46UDHQ0003",128,4
"46UDHQ0004",174,3
"46UDHQ0005",168,5
"46UDHQ0006",188,10
"46UDHQ0007",124,3
"46UDHQ0008",116,0
"46UDHQ0009",173,0
"46UDHQ0010",139,3
"46UDHQ0011",213,6
"46UDHQ0012",176,0
"46UDHQ0013",166,8
"46UDHQ0014",161,3
"46UDHQ0015",89,3
"46UDHQ0016",61,3
"46UDHR0001",149,3
"46UDHR0002",178,3
"46UDHR0003",119,6
"46UDHR0004",141,4
"46UDHR0005",123,3
"46UDHR0006",124,3
"46UDHR0007",118,0
"46UDHR0008",93,0
"46UDHR0009",132,3
"46UDHR0010",130,3
"46UDHR0011",110,8
"46UDHR0012",115,5
"46UDHR0013",102,5
"46UDHR0014",131,3
"46UDHR0015",139,4
"46UDHS0001",77,3
"46UDHS0002",223,5
"46UDHS0003",129,3
"46UDHS0004",149,4
"46UDHS0005",161,3
"46UDHS0006",194,8
"46UDHS0007",140,3
"46UDHS0008",309,4
"46UDHS0009",174,3
"46UDHS0010",134,6
"46UDHS0011",136,9
"46UDHS0012",136,3
"46UDHS0013",101,4
"46UDHS0014",110,3
"46UDHS0015",141,6
"46UDHT0001",157,3
"46UDHT0002",147,3
"46UDHT0003",106,3
"46UDHT0004",109,0
"46UDHT0005",113,3
"46UDHT0006",122,0
"46UDHT0007",231,4
"46UDHT0008",174,3
"46UDHT0009",148,3
"46UDHT0010",141,0
"46UDHT0011",180,3
"46UDHT0012",177,0
"46UFGF0001",71,0
"46UFGF0002",103,3
"46UFGF0003",202,4
"46UFGF0004",181,3
"46UFGF0005",146,5
"46UFGF0006",125,3
"46UFGF0007",205,6
"46UFGF0008",115,4
"46UFGG0001",137,8
"46UFGG0002",148,0
"46UFGG0003",161,3
"46UFGG0004",187,5
"46UFGG0005",114,3
"46UFGG0006",186,3
"46UFGG0007",158,6
"46UFGG0008",164,4
"46UFGG0009",141,5
"46UFGG0010",154,10
"46UFGG0011",71,0
"46UFGG0012",136,4
"46UFGG0013",155,11
"46UFGG0014",137,4
"46UFGG0015",118,5
"46UFGH0001",163,4
"46UFGH0002",147,8
"46UFGH0003",108,7
"46UFGH0004",138,3
"46UFGH0005",40,3
"46UFGH0006",140,8
"46UFGH0007",145,5
"46UFGH0008",144,6
"46UFGH0009",151,6
"46UFGH0010",175,11
"46UFGH0011",147,7
"46UFGH0012",101,3
"46UFGH0013",99,10
"46UFGH0014",158,6
"46UFGH0015",80,0
"46UFGH0016",125,0
"46UFGH0017",200,4
"46UFGH0018",130,3
"46UFGJ0001",186,6
"46UFGJ0002",152,4
"46UFGJ0003",196,16
"46UFGJ0004",155,0
"46UFGJ0005",157,9
"46UFGJ0006",140,6
"46UFGJ0007",64,0
"46UFGJ0008",138,4
"46UFGJ0009",127,4
"46UFGJ0010",163,3
"46UFGJ0011",150,15
"46UFGJ0012",279,4
"46UFGJ0013",157,6
"46UFGJ0014",177,3
"46UFGJ0015",131,0
"46UFGJ0016",114,3
"46UFGJ0017",176,6
"46UFGJ0018",157,6
"46UFGK0001",134,5
"46UFGK0002",176,6
"46UFGK0003",142,3
"46UFGK0004",126,6
"46UFGK0005",88,3
"46UFGK0006",124,6
"46UFGK0007",129,3
"46UFGK0008",119,5
"46UFGK0009",239,10
"46UFGL0001",126,3
"46UFGL0002",179,3
"46UFGL0003",132,4
"46UFGL0004",113,5
"46UFGL0005",163,5
"46UFGL0006",127,0
"46UFGL0007",124,5
"46UFGL0008",160,3
"46UFGM0001",146,4
"46UFGM0002",130,3
"46UFGM0003",236,13
"46UFGM0004",212,8
"46UFGM0005",156,3
"46UFGM0006",152,0
"46UFGM0007",66,0
"46UFGM0008",86,11
"46UFGM0009",126,6
"46UFGM0010",84,0
"46UFGM0011",159,3
"46UFGM0012",138,0
"46UFGM0013",87,0
"46UFGM0014",125,3
"46UFGM0015",132,5
"46UFGM0016",146,0
"46UFGN0001",108,8
"46UFGN0002",192,6
"46UFGN0003",116,4
"46UFGN0004",168,4
"46UFGN0005",145,7
"46UFGN0006",164,0
"46UFGN0007",134,3
"46UFGN0008",154,4
"46UFGN0009",158,3
"46UFGN0010",162,3
"46UFGN0011",158,5
"46UFGN0012",165,5
"46UFGN0013",162,10
"46UFGN0014",136,5
"46UFGN0015",131,4
"46UFGN0016",132,3
"46UFGN0017",142,3
"46UFGN0018",51,4
"46UFGN0019",149,5
"46UFGP0001",165,3
"46UFGP0002",108,5
"46UFGP0003",54,7
"46UFGP0004",176,3
"46UFGP0005",228,4
"46UFGP0006",177,3
"46UFGP0007",92,3
"46UFGP0008",106,7
"46UFGP0009",153,0
"46UFGP0010",192,4
"46UFGP0011",128,0
"46UFGP0012",15,0
"46UFGP0013",135,3
"46UFGP0014",183,4
"46UFGP0015",159,4
"46UFGP0016",158,4
"46UFGP0017",139,3
"46UFGP0018",208,4
"46UFGP0019",167,6
"46UFGP0020",190,5
"46UFGQ0001",187,5
"46UFGQ0002",148,3
"46UFGQ0003",179,4
"46UFGQ0004",126,3
"46UFGQ0005",92,3
"46UFGQ0006",179,3
"46UFGQ0007",110,0
"46UFGQ0008",146,4
"46UFGQ0009",170,6
"46UFGQ0010",204,6
"46UFGQ0011",182,4
"46UFGQ0012",164,0
"46UFGQ0013",186,4
"46UFGQ0014",145,3
"46UFGQ0015",84,3
"46UFGQ0016",176,4
"46UFGQ0017",175,7
"46UFGR0001",197,6
"46UFGR0002",188,3
"46UFGR0003",168,0
"46UFGR0004",122,3
"46UFGR0005",157,0
"46UFGR0006",162,3
"46UFGR0007",181,6
"46UFGR0008",161,4
"46UFGR0009",193,6
"46UFGS0001",123,3
"46UFGS0002",139,0
"46UFGS0003",134,6
"46UFGS0004",76,0
"46UFGS0005",212,3
"46UFGS0006",94,3
"46UFGS0007",96,3
"46UFGS0008",139,6
"46UFGS0009",93,4
"46UFGS0010",77,3
"46UFGT0001",139,14
"46UFGT0002",202,3
"46UFGT0003",171,3
"46UFGT0004",127,3
"46UFGT0005",139,16
"46UFGT0006",127,3
"46UFGT0007",110,6
"46UFGT0008",156,0
"46UFGT0009",137,6
"46UFGT0010",175,10
"46UFGT0011",145,3
"46UFGT0012",201,7
"46UFGT0013",209,5
"46UFGT0014",128,6
"46UFGT0015",157,6
"46UFGT0016",64,3
"46UFGT0017",112,3
"46UFGT0018",121,3
"46UFGT0019",118,3
"46UFGT0020",120,3
"46UFGU0001",57,0
"46UFGU0002",213,10
"46UFGU0003",197,6
"46UFGU0004",180,3
"46UFGU0005",143,7
"46UFGU0006",138,3
"46UFGU0007",59,3
"46UFGU0008",213,10
"46UFGU0009",105,3
"46UFGW0001",193,3
"46UFGW0002",107,0
"46UFGW0003",154,6
"46UFGW0004",202,7
"46UFGW0005",154,0
"46UFGW0006",189,8
"46UFGW0007",150,0
"46UFGX0001",155,0
"46UFGX0002",90,6
"46UFGX0003",224,3
"46UFGX0004",159,4
"46UFGX0005",140,7
"46UFGX0006",152,3
"46UFGX0007",186,5
"46UFGY0001",178,4
"46UFGY0002",198,10
"46UFGY0003",73,11
"46UFGY0004",179,9
"46UFGY0005",133,5
"46UFGY0006",182,4
"46UFGY0007",158,6
"46UFGY0008",188,3
"46UFGY0009",196,7
"46UFGY0010",145,4
"46UFGY0011",117,0
"46UFGY0012",74,7
"46UFGY0013",112,5
"46UFGY0014",78,0
"46UFGY0015",162,3
"46UFGY0016",154,10
"46UFGY0017",127,11
"46UFGY0018",163,7
"46UFGZ0001",193,0
"46UFGZ0002",161,7
"46UFGZ0003",180,13
"46UFGZ0004",119,5
"46UFGZ0005",156,9
"46UFGZ0006",156,6
"46UFGZ0007",127,4
"46UFGZ0008",138,3
"46UFGZ0009",181,3
"46UFGZ0010",157,4
"46UFGZ0011",97,5
"46UFGZ0012",135,0
"46UFGZ0013",129,0
"46UFGZ0014",187,4
"46UFGZ0015",158,3
"46UFGZ0016",204,3
"46UFGZ0017",138,4
"46UFGZ0018",128,4
"46UFGZ0019",171,6
"46UFHA0001",177,4
"46UFHA0002",102,11
"46UFHA0003",120,14
"46UFHA0004",107,17
"46UFHA0005",184,5
"46UFHA0006",134,6
"46UFHA0007",161,13
"46UFHA0008",174,8
"46UFHA0009",148,3
"46UFHA0010",99,3
"46UFHA0011",166,0
"46UFHA0012",185,9
"46UFHA0013",164,5
"46UFHA0014",192,7
"46UFHA0015",189,3
"46UFHA0016",231,4
"46UFHA0017",158,4
"46UFHA0018",212,0
"46UFHA0019",198,5
"46UFHA0020",114,4
"46UFHA0021",115,9
"46UFHB0001",161,22
"46UFHB0002",157,5
"46UFHB0003",125,9
"46UFHB0004",175,6
"46UFHB0005",170,3
"46UFHB0006",199,3
"46UFHB0007",196,3
"46UFHB0008",211,7
"46UFHB0009",217,3
"46UFHB0010",153,6
"46UFHB0011",155,3
"46UFHB0012",159,0
"46UFHB0013",158,8
"46UFHB0014",128,10
"46UFHB0015",101,5
"46UFHB0016",113,8
"46UFHC0001",167,4
"46UFHC0002",122,3
"46UFHC0003",185,4
"46UFHC0004",164,3
"46UFHC0005",142,7
"46UFHC0006",122,5
"46UFHC0007",196,4
"46UFHC0008",208,5
"46UFHC0009",119,3
"46UFHC0010",133,8
"46UFHC0011",97,4
"46UFHC0012",176,3
"46UFHC0013",152,0
"46UFHC0014",154,4
"46UFHC0015",142,8
"46UFHC0016",184,6
"46UFHC0017",182,9
"46UFHC0018",182,3
"46UFHC0019",46,0
"46UFHC0020",83,3
"46UFHC0021",122,3
"46UFHD0001",354,10
"46UFHD0002",173,4
"46UFHD0003",135,3
"46UFHD0004",145,4
"46UFHD0005",215,11
"46UFHD0006",165,9
"46UFHD0007",92,3
"46UFHD0008",207,8
"46UFHD0009",141,4
"46UFHD0010",153,8
"46UFHD0011",183,5
"46UFHD0012",138,3
"46UFHD0013",68,0
"46UFHD0014",128,7
"46UFHD0015",120,3
"46UFHD0016",130,3
"46UFHD0017",53,3
"46UFHD0018",263,6
"46UFHD0019",109,7
"46UFHD0020",134,0
"46UFHD0021",134,0
"46UFHD0022",104,4
"46UFHD0023",175,5
"46UFHD0024",114,5
"46UFHD0025",141,4
"46UFHD0026",189,3
"46UFHD0027",120,4
"46UFHD0028",183,6
"46UFHD0029",125,3
"46UFHE0001",154,7
"46UFHE0002",107,4
"46UFHE0003",213,8
"46UFHE0004",118,5
"46UFHE0005",175,5
"46UFHE0006",181,8
"46UFHE0007",141,3
"46UFHE0008",105,0
"46UFHE0009",133,7
"46UFHE0010",143,5
"46UFHE0011",149,3
"46UFHE0012",153,3
"46UFHE0013",195,3
"46UFHE0014",182,11
"46UFHE0015",193,4
"46UFHE0016",143,3
"46UFHE0017",170,0
"46UFHE0018",116,3
"46UFHE0019",146,4
"46UFHE0020",166,6
"46UFHE0021",146,7
"46UFHE0022",188,3
"46UFHE0023",95,3
"46UFHE0024",178,0
"46UFHE0025",176,6
"46UFHE0026",112,9
"46UFHE0027",159,6
"46UFHE0028",213,7
"46UFHE0029",149,9
"46UFHF0001",174,3
"46UFHF0002",136,13
"46UFHF0003",180,9
"46UFHF0004",183,0
"46UFHF0005",34,0
"46UFHF0006",154,7
"46UFHF0007",128,3
"46UFHF0008",194,4
"46UFHF0009",120,13
"46UFHF0010",164,8
"46UFHF0011",93,9
"46UFHF0012",137,9
"46UFHF0013",136,3
"46UFHF0014",135,14
"46UFHF0015",187,7
"46UFHF0016",158,3
"46UFHF0017",173,4
"46UFHF0018",175,4
"46UFHF0019",168,3
"46UFHF0020",171,0
"46UFHF0021",146,3
"46UFHG0001",180,8
"46UFHG0002",183,5
"46UFHG0003",164,7
"46UFHG0004",140,7
"46UFHG0005",185,4
"46UFHG0006",114,5
"46UFHG0007",141,10
"46UFHG0008",155,0
"46UFHG0009",145,3
"46UFHG0010",163,9
"46UFHG0011",140,3
"46UFHG0012",129,6
"46UFHG0013",156,5
"46UFHG0014",151,10
"46UFHG0015",177,4
"46UFHG0016",171,3
"46UFHG0017",119,3
"46UFHG0018",85,3
"47UBFY0001",162,7
"47UBFY0002",184,7
"47UBFY0003",44,0
"47UBFY0004",152,4
"47UBFY0005",155,7
"47UBFY0006",162,3
"47UBFY0007",94,3
"47UBFY0008",131,3
"47UBFY0009",147,5
"47UBFY0010",138,4
"47UBFY0011",103,3
"47UBFY0012",153,5
"47UBFY0013",145,5
"47UBFY0014",146,6
"47UBFY0015",166,3
"47UBFY0016",181,7
"47UBFY0017",196,5
"47UBFY0018",130,0
"47UBFY0019",161,4
"47UBFY0020",121,5
"47UBFY0021",155,3
"47UBFY0022",24,3
"47UBFY0023",157,4
"47UBFZ0001",145,7
"47UBFZ0002",139,4
"47UBFZ0003",161,4
"47UBFZ0004",158,4
"47UBFZ0005",165,8
"47UBFZ0006",183,5
"47UBFZ0007",129,3
"47UBGA0001",216,3
"47UBGA0002",141,13
"47UBGA0003",152,3
"47UBGA0004",171,3
"47UBGA0005",225,3
"47UBGA0006",131,3
"47UBGA0007",165,3
"47UBGA0008",143,11
"47UBGA0009",189,5
"47UBGA0010",177,5
"47UBGA0011",176,10
"47UBGA0012",172,3
"47UBGA0013",158,3
"47UBGA0014",145,7
"47UBGB0001",137,8
"47UBGB0002",201,3
"47UBGB0003",110,0
"47UBGB0004",142,11
"47UBGB0005",200,9
"47UBGB0006",120,15
"47UBGB0007",181,3
"47UBGB0008",116,4
"47UBGB0009",144,3
"47UBGB0010",180,13
"47UBGB0011",143,10
"47UBGB0012",120,12
"47UBGB0013",74,6
"47UBGB0014",182,0
"47UBGB0015",139,6
"47UBGB0016",154,5
"47UBGB0017",170,12
"47UBGC0001",236,8
"47UBGC0002",67,3
"47UBGC0003",127,3
"47UBGC0004",129,5
"47UBGC0005",95,13
"47UBGC0006",157,6
"47UBGC0007",150,6
"47UBGC0008",185,5
"47UBGC0009",201,5
"47UBGC0010",164,6
"47UBGC0011",190,4
"47UBGC0012",221,0
"47UBGC0013",103,4
"47UBGC0014",78,10
"47UBGC0015",163,6
"47UBGC0016",174,5
"47UBGC0017",170,9
"47UBGD0001",120,0
"47UBGD0002",179,3
"47UBGD0003",165,6
"47UBGD0004",138,3
"47UBGD0005",165,0
"47UBGD0006",102,3
"47UBGD0007",158,6
"47UBGD0008",148,3
"47UBGD0009",179,7
"47UBGD0010",151,3
"47UBGD0011",196,4
"47UBGD0012",148,5
"47UBGD0013",154,3
"47UBGE0001",164,6
"47UBGE0002",161,7
"47UBGE0003",139,3
"47UBGE0004",167,3
"47UBGE0005",137,0
"47UBGE0006",76,4
"47UBGE0007",170,3
"47UBGE0008",154,7
"47UBGE0009",167,9
"47UBGE0010",155,3
"47UBGE0011",106,3
"47UBGE0012",178,5
"47UBGE0013",131,3
"47UBGE0014",142,3
"47UBGF0001",132,5
"47UBGF0002",170,6
"47UBGF0003",198,3
"47UBGF0004",202,7
"47UBGF0005",189,0
"47UBGF0006",150,5
"47UBGF0007",138,4
"47UBGF0008",134,0
"47UBGF0009",151,3
"47UBGF0010",154,4
"47UBGF0011",109,0
"47UBGF0012",183,3
"47UBGF0013",187,5
"47UBGF0014",201,7
"47UBGG0001",143,3
"47UBGG0002",163,10
"47UBGG0003",132,4
"47UBGG0004",161,0
"47UBGG0005",200,0
"47UBGG0006",148,4
"47UBGG0007",113,0
"47UBGG0008",160,4
"47UBGG0009",152,10
"47UBGG0010",138,5
"47UBGG0011",196,4
"47UBGG0012",177,5
"47UBGG0013",144,3
"47UBGG0014",162,6
"47UBGH0001",107,4
"47UBGH0002",163,3
"47UBGH0003",138,5
"47UBGH0004",152,3
"47UBGH0005",151,0
"47UBGH0006",142,4
"47UBGH0007",170,0
"47UBGH0008",139,0
"47UBGJ0001",161,3
"47UBGJ0002",115,6
"47UBGJ0003",194,4
"47UBGJ0004",134,10
"47UBGJ0005",148,5
"47UBGJ0006",138,5
"47UBGJ0007",91,4
"47UBGJ0008",250,5
"47UBGJ0009",180,4
"47UBGJ0010",134,5
"47UBGJ0011",146,3
"47UBGJ0012",156,6
"47UBGJ0013",157,6
"47UBGJ0014",208,3
"47UBGK0001",210,8
"47UBGK0002",193,6
"47UBGK0003",247,6
"47UBGK0004",237,3
"47UBGK0005",62,8
"47UBGK0006",216,3
"47UBGK0007",212,4
"47UBGK0008",238,8
"47UBGK0009",227,0
"47UBGK0010",235,6
"47UBGK0011",141,7
"47UBGK0012",151,3
"47UBGK0013",165,3
"47UBGL0001",112,4
"47UBGL0002",106,3
"47UBGL0003",56,3
"47UBGL0004",145,3
"47UBGL0005",152,3
"47UBGL0006",51,4
"47UBGL0007",150,3
"47UBGL0008",157,3
"47UBGL0009",126,3
"47UBGL0010",27,0
"47UBGL0011",122,3
"47UBGL0012",123,0
"47UBGL0013",167,5
"47UBGL0014",195,6
"47UBGL0015",104,18
"47UBGL0016",40,4
"47UBGL0017",107,9
"47UBGM0001",203,5
"47UBGM0002",154,4
"47UBGM0003",166,3
"47UBGM0004",139,5
"47UBGM0005",81,4
"47UBGM0006",116,3
"47UBGM0007",161,4
"47UBGM0008",144,6
"47UBGM0009",126,4
"47UBGM0010",122,3
"47UBGM0011",160,3
"47UBGM0012",140,4
"47UBGM0013",133,7
"47UBGM0014",165,4
"47UBGM0015",147,0
"47UBGM0016",164,10
"47UBGM0017",138,5
"47UBGN0001",203,5
"47UBGN0002",173,3
"47UBGN0003",211,7
"47UBGN0004",175,3
"47UBGN0005",187,0
"47UBGN0006",167,0
"47UBGN0007",118,4
"47UBGN0008",162,4
"47UBGN0009",133,12
"47UBGN0010",177,3
"47UBGN0011",223,0
"47UBGP0001",178,3
"47UBGP0002",231,3
"47UBGP0003",236,6
"47UBGP0004",213,5
"47UBGP0005",205,5
"47UBGP0006",243,5
"47UBGP0007",238,4
"47UBGQ0001",194,4
"47UBGQ0002",159,3
"47UBGQ0003",147,4
"47UBGQ0004",168,4
"47UBGQ0005",102,9
"47UBGQ0006",135,3
"47UBGQ0007",149,4
"47UBGR0001",160,7
"47UBGR0002",198,3
"47UBGR0003",194,3
"47UBGR0004",325,49
"47UBGR0005",249,11
"47UBGR0006",170,3
"47UBGR0007",119,3
"47UBGS0001",85,3
"47UBGS0002",121,5
"47UBGS0003",123,3
"47UBGS0004",123,3
"47UBGS0005",197,0
"47UBGS0006",135,3
"47UBGS0007",183,5
"47UBGS0008",137,10
"47UBGT0001",171,5
"47UBGT0002",194,8
"47UBGT0003",193,6
"47UBGT0004",173,3
"47UBGT0005",169,4
"47UBGT0006",169,3
"47UBGT0007",133,4
"47UBGT0008",107,3
"47UBGT0009",134,6
"47UBGT0010",140,3
"47UBGT0011",149,3
"47UBGT0012",168,4
"47UBGT0013",137,13
"47UBGT0014",194,13
"47UBGU0001",231,0
"47UBGU0002",132,3
"47UBGU0003",190,6
"47UBGU0004",206,7
"47UBGU0005",181,3
"47UBGU0006",220,6
"47UBGU0007",214,14
"47UBGU0008",194,12
"47UBGU0009",183,3
"47UBGU0010",185,10
"47UBGU0011",204,0
"47UBGU0012",122,4
"47UBGU0013",179,6
"47UBGU0014",157,11
"47UBGU0015",194,4
"47UBGW0001",82,3
"47UBGW0002",217,12
"47UBGW0003",155,0
"47UBGW0004",156,3
"47UBGW0005",125,3
"47UBGW0006",121,0
"47UBGW0007",134,0
"47UBGW0008",113,0
"47UBGX0001",185,0
"47UBGX0002",166,0
"47UBGX0003",59,0
"47UBGX0004",155,4
"47UBGX0005",154,3
"47UBGX0006",188,8
"47UBGX0007",201,3
"47UCHQ0001",114,3
"47UCHQ0002",125,3
"47UCHQ0003",191,5
"47UCHQ0004",140,3
"47UCHQ0005",133,8
"47UCHQ0006",188,10
"47UCHQ0007",207,5
"47UCHQ0008",187,3
"47UCHQ0009",102,3
"47UCHQ0010",75,4
"47UCHQ0011",222,5
"47UCHR0001",143,7
"47UCHR0002",152,3
"47UCHR0003",131,10
"47UCHR0004",152,8
"47UCHR0005",145,0
"47UCHR0006",199,3
"47UCHS0001",216,3
"47UCHS0002",201,3
"47UCHS0003",175,3
"47UCHS0004",159,0
"47UCHS0005",147,6
"47UCHS0006",141,0
"47UCHS0007",107,0
"47UCHS0008",188,4
"47UCHS0009",169,3
"47UCHS0010",136,3
"47UCHT0001",133,7
"47UCHT0002",120,5
"47UCHT0003",137,3
"47UCHT0004",164,6
"47UCHT0005",99,0
"47UCHT0006",46,0
"47UCHT0007",117,4
"47UCHT0008",147,5
"47UCHT0009",135,3
"47UCHT0010",87,0
"47UCHT0011",175,0
"47UCHT0012",86,3
"47UCHT0013",180,11
"47UCHT0014",116,5
"47UCHT0015",119,13
"47UCHT0016",121,3
"47UCHT0017",114,3
"47UCHT0018",76,0
"47UCHT0019",150,6
"47UCHT0020",115,5
"47UCHT0021",156,3
"47UCHU0001",176,5
"47UCHU0002",147,0
"47UCHU0003",100,3
"47UCHU0004",172,3
"47UCHU0005",138,3
"47UCHU0006",172,4
"47UCHU0007",186,9
"47UCHU0008",147,4
"47UCHU0009",116,5
"47UCHU0010",123,5
"47UCHU0011",188,3
